S	STUDENTE	24	00137	PASSCARD	RMB-D1	2018/01/18	2019/01/18	0
S	STUDENTE	24	00137	PASSCARD	RMB-D1	2018/01/18	2019/01/18	0
S	STUDENTE	24	00137	BIBLIOCARD	RMB-WA	2018/01/22	2019/01/22	0
S	STUDENTE	24	00137	PASSCARD	RMB-E1	2018/01/03	2019/01/03	0
S	STUDENTE	24	00137	PASSCARD	RMB-WA	2018/01/19	2019/01/19	0
S	STUDENTE	24	00137	PASSCARD	RMB-D1	2018/01/11	2019/01/11	0
S	STUDENTE	24	00137	PASSCARD	RMB-D1	2018/01/30	2019/01/30	0
S	STUDENTE	24	00137	PASSCARD	RMB-D1	2018/01/18	2019/01/18	0
S	STUDENTE	24	00138	PASSCARD	RMB-WA	2018/01/29	2019/01/29	0
S	STUDENTE	24	00138	PASSCARD	RMB-WA	2018/01/03	2019/01/03	0
S	STUDENTE	24	00138	PASSCARD	RMB-D1	2018/01/04	2019/01/04	0
S	STUDENTE	24	00139	BIBLIOCARD	RMB-D1	2018/01/02	2019/01/02	0
S	STUDENTE	24	00139	PASSCARD	RMB-D1	2018/01/09	2019/01/09	0
S	STUDENTE	24	00139	PASSCARD	RMB-D1	2018/01/08	2019/01/08	0
S	STUDENTE	24	00139	PASSCARD	RMB-E2	2018/01/23	2019/01/23	0
S	STUDENTE	24	00139	BIBLIOCARD	RMB-D1	2018/01/10	2019/01/10	0
S	STUDENTE	24	00141	PASSCARD	RMB-D1	2018/01/03	2019/01/03	0
S	STUDENTE	24	00141	PASSCARD	RMB-B1	2018/01/30	2019/01/30	0
S	STUDENTE	24	00141	PASSCARD	RMB-D1	2018/01/29	2019/01/29	0
S	STUDENTE	24	00141	PASSCARD	RMB-D1	2018/01/27	2019/01/27	0
S	STUDENTE	24	00144	BIBLIOCARD	RMB-N1	2018/01/10	2019/01/10	0
S	STUDENTE	24	00145	PASSCARD	RMB-Q1	2018/01/15	2019/01/15	1
S	STUDENTE	24	00146	PASSCARD	RMB-A3	2018/01/15	2019/01/15	0
S	STUDENTE	24	00146	PASSCARD	RMB-T2	2018/01/03	2019/01/03	4
S	STUDENTE	24	00147	BIBLIOCARD	RMB-Q1	2018/01/05	2019/01/05	1
S	STUDENTE	24	00148	PASSCARD	RMB-Q2	2018/01/10	2019/01/10	0
S	STUDENTE	24	00148	BIBLIOCARD	RMB-Q2	2018/01/17	2019/01/17	0
S	STUDENTE	24	00149	PASSCARD	RMB-Q1	2018/01/11	2019/01/11	0
S	STUDENTE	24	00149	PASSCARD	RMB-Q2	2018/01/23	2019/01/23	0
S	STUDENTE	24	00149	PASSCARD	RMB-R1	2018/01/19	2019/01/19	0
S	STUDENTE	24	00151	PASSCARD	RMB-R3	2018/01/03	2019/01/03	0
S	STUDENTE	24	00151	PASSCARD	RMB-Q2	2018/01/19	2019/01/19	0
S	STUDENTE	24	00151	BIBLIOCARD	RMB-R3	2018/01/10	2019/01/10	2
S	STUDENTE	24	00151	PASSCARD	RMB-N1	2018/01/04	2019/01/04	0
S	STUDENTE	24	00152	BIBLIOCARD	RMB-A3	2018/01/05	2019/01/05	0
S	STUDENTE	24	00152	PASSCARD	RMB-R1	2018/01/09	2019/01/09	3
S	STUDENTE	24	00152	BIBLIOCARD	RMB-R3	2018/01/14	2019/01/14	0
S	STUDENTE	24	00152	PASSCARD	RMB-Q1	2018/01/30	2019/01/30	0
S	STUDENTE	24	00153	BIBLIOCARD	RMB-A3	2018/01/27	2019/01/27	0
S	STUDENTE	24	00153	PASSCARD	RMB-S1	2018/01/29	2019/01/29	0
S	STUDENTE	24	00153	BIBLIOCARD	RMB-Q1	2018/01/03	2019/01/03	2
S	STUDENTE	24	00154	BIBLIOCARD	RMB-A3	2018/01/24	2019/01/24	0
S	STUDENTE	24	00155	PASSCARD	RMB-G1	2018/01/11	2019/01/11	4
S	STUDENTE	24	00155	BIBLIOCARD	RMB-E1	2018/01/11	2019/01/11	0
S	STUDENTE	24	00155	PASSCARD	RMB-E1	2018/01/20	2019/01/20	0
S	STUDENTE	24	00155	PASSCARD	RMB-E1	2018/01/29	2019/01/29	3
S	STUDENTE	24	00155	PASSCARD	RMB-G1	2018/01/17	2019/01/17	1
S	STUDENTE	24	00155	PASSCARD	RMB-C1	2018/01/22	2019/01/22	0
S	STUDENTE	24	00155	PASSCARD	RMB-E1	2018/01/29	2019/01/29	0
S	STUDENTE	24	00155	PASSCARD	RMB-E1	2018/01/10	2019/01/10	0
S	STUDENTE	24	00155	PASSCARD	RMB-E1	2018/01/16	2019/01/16	0
S	STUDENTE	24	00155	PASSCARD	RMB-E2	2018/01/16	2019/01/16	0
S	STUDENTE	24	00155	PASSCARD	RMB-T2	2018/01/05	2019/01/05	0
S	STUDENTE	24	00155	PASSCARD	RMB-G1	2018/01/11	2019/01/11	0
S	STUDENTE	24	00156	PASSCARD	RMB-D1	2018/01/09	2019/01/09	0
S	STUDENTE	24	00156	PASSCARD	RMB-E2	2018/01/19	2019/01/19	0
S	STUDENTE	24	00156	PASSCARD	RMB-E2	2018/01/15	2019/01/15	0
S	STUDENTE	24	00156	PASSCARD	RMB-E1	2018/01/03	2019/01/03	0
S	STUDENTE	24	00157	PASSCARD	RMB-E1	2018/01/04	2019/01/04	0
S	STUDENTE	24	00157	BIBLIOCARD	RMB-E1	2018/01/18	2019/01/18	0
S	STUDENTE	24	00159	PASSCARD	RMB-E1	2018/01/22	2019/01/22	3
S	STUDENTE	24	00161	PASSCARD	RMB-A1	2018/01/12	2019/01/12	3
S	STUDENTE	24	00161	PASSCARD	RMB-A1	2018/01/10	2019/01/10	0
S	STUDENTE	24	00163	PASSCARD	RMB-R2	2018/01/17	2019/01/17	4
S	STUDENTE	24	00163	PASSCARD	RMB-R2	2018/01/05	2019/01/05	0
S	STUDENTE	24	00163	PASSCARD	RMB-R2	2018/01/23	2019/01/23	0
S	STUDENTE	24	00165	BIBLIOCARD	RMB-T1	2018/01/05	2019/01/05	0
S	STUDENTE	24	00166	BIBLIOCARD	RMB-A3	2018/01/03	2019/01/03	0
S	STUDENTE	24	00166	PASSCARD	RMB-T2	2018/01/09	2019/01/09	0
S	STUDENTE	24	00166	PASSCARD	RMB-T2	2018/01/02	2019/01/02	0
S	STUDENTE	24	00166	PASSCARD	RMB-T2	2018/01/15	2019/01/15	0
S	STUDENTE	24	00166	PASSCARD	RMB-T2	2018/01/11	2019/01/11	0
S	STUDENTE	24	00167	BIBLIOCARD	RMB-O1	2018/01/19	2019/01/19	0
S	STUDENTE	24	00167	BIBLIOCARD	RMB-T1	2018/01/25	2019/01/25	0
S	STUDENTE	24	00168	BIBLIOCARD	RMB-U1	2018/01/22	2019/01/22	0
S	STUDENTE	24	00168	PASSCARD	RMB-U1	2018/01/09	2019/01/09	0
S	STUDENTE	24	00168	BIBLIOCARD	RMB-U1	2018/01/02	2019/01/02	0
S	STUDENTE	24	00169	PASSCARD	RMB-H1	2018/01/12	2019/01/12	0
S	STUDENTE	24	00169	PASSCARD	RMB-H1	2018/01/18	2019/01/18	0
S	STUDENTE	24	00169	BIBLIOCARD	RMB-H3	2018/01/09	2019/01/09	7
S	STUDENTE	24	00171	BIBLIOCARD	RMB-G2	2018/01/10	2019/01/10	0
S	STUDENTE	24	00171	PASSCARD	RMB-H1	2018/01/04	2019/01/04	0
S	STUDENTE	24	00172	PASSCARD	RMB-G2	2018/01/31	2019/01/31	0
S	STUDENTE	24	00172	PASSCARD	RMB-H1	2018/01/15	2019/01/15	2
S	STUDENTE	24	00172	BIBLIOCARD	RMB-H1	2018/01/03	2018/11/23	0
S	STUDENTE	24	00172	PASSCARD	RMB-G1	2018/01/25	2019/01/25	1
S	STUDENTE	24	00174	PASSCARD	RMB-F1	2018/01/17	2019/01/17	0
S	STUDENTE	24	00174	BIBLIOCARD	RMB-I1	2018/01/04	2019/01/04	0
S	STUDENTE	24	00175	PASSCARD	RMB-A1	2018/01/16	2019/01/16	0
S	STUDENTE	24	00175	BIBLIOCARD	RMB-I1	2018/01/05	2019/01/05	0
S	STUDENTE	24	00176	PASSCARD	RMB-F1	2018/01/10	2019/01/10	0
S	STUDENTE	24	00176	PASSCARD	RMB-C1	2018/01/10	2019/01/10	0
S	STUDENTE	24	00176	BIBLIOCARD	RMB-N1	2018/01/04	2019/01/04	0
S	STUDENTE	24	00176	PASSCARD	RMB-F1	2018/01/31	2019/01/31	0
S	STUDENTE	24	00177	BIBLIOCARD	RMB-F2	2018/01/05	2019/01/05	6
S	STUDENTE	24	00177	BIBLIOCARD	RMB-F2	2018/01/05	2019/01/05	3
S	STUDENTE	24	00177	PASSCARD	RMB-F1	2018/01/31	2019/01/31	0
S	STUDENTE	24	00177	PASSCARD	RMB-E1	2018/01/31	2019/01/31	1
S	STUDENTE	24	00177	PASSCARD	RMB-F1	2018/01/28	2019/01/28	0
S	STUDENTE	24	00179	PASSCARD	RMB-C1	2018/01/30	2019/01/30	0
S	STUDENTE	24	00181	PASSCARD	RMB-F1	2018/01/25	2019/01/25	0
S	STUDENTE	24	00183	BIBLIOCARD	RMB-I1	2018/01/12	2019/01/12	0
S	STUDENTE	24	00184	PASSCARD	RMB-G2	2018/01/04	2019/01/04	1
S	STUDENTE	24	00185	BIBLIOCARD	RMB-C1	2018/01/15	2019/01/15	7
S	STUDENTE	24	00185	PASSCARD	RMB-C1	2018/01/08	2019/01/08	0
S	STUDENTE	24	00185	PASSCARD	RMB-C1	2018/01/03	2019/01/03	0
S	STUDENTE	24	00187	BIBLIOCARD	RMB-A1	2018/01/20	2019/01/20	0
S	STUDENTE	24	00187	PASSCARD	RMB-E2	2018/01/19	2019/01/19	0
S	STUDENTE	24	00187	PASSCARD	RMB-D1	2018/01/30	2019/01/30	0
S	STUDENTE	24	00189	PASSCARD	RMB-T1	2018/01/05	2019/01/05	0
S	STUDENTE	24	00191	PASSCARD	RMB-C1	2018/01/23	2019/01/23	0
S	STUDENTE	24	00196	PASSCARD	RMB-B3	2018/01/17	2019/01/17	1
S	STUDENTE	24	00196	BIBLIOCARD	RMB-R3	2018/01/14	2019/01/14	0
S	STUDENTE	24	00197	PASSCARD	RMB-B3	2018/01/02	2019/01/02	0
S	STUDENTE	24	00197	BIBLIOCARD	RMB-A1	2018/01/19	2019/01/19	0
S	STUDENTE	24	00198	PASSCARD	RMB-E2	2018/01/25	2019/01/25	0
S	STUDENTE	24	00198	BIBLIOCARD	RMB-B1	2018/01/03	2019/01/03	0
S	STUDENTE	24	00198	BIBLIOCARD	RMB-A1	2018/01/09	2019/01/09	0
S	STUDENTE	24	00198	PASSCARD	RMB-C1	2018/01/05	2019/01/05	0
S	STUDENTE	24	00199	PASSCARD	RMB-A1	2018/01/12	2019/01/12	0
S	STUDENTE	24	01016	BIBLIOCARD	RMB-T1	2018/01/18	2019/01/18	3
S	STUDENTE	24	03027	PASSCARD	RMB-C1	2018/01/09	2019/01/09	0
S	STUDENTE	24	05018	PASSCARD	RMB-A1	2018/01/18	2019/01/18	0
S	STUDENTE	24	20854	PASSCARD	RMB-D1	2018/01/10	2019/01/10	0
S	STUDENTE	24	40128	PASSCARD	RMB-A1	2018/01/20	2019/01/20	0
S	STUDENTE	24	58023	PASSCARD	RMB-E1	2018/01/15	2019/01/15	0
S	STUDENTE	24	58100	PASSCARD	RMB-E1	2018/01/15	2019/01/15	0
S	STUDENTE	24	66100	PASSCARD	RMB-B1	2018/01/03	2019/01/03	0
S	STUDENTE	24	null	PASSCARD	RMB-T1	2018/01/25	2019/01/25	0
S	STUDENTE	24	null	PASSCARD	RMB-O2	2018/01/03	2019/01/03	2
S	STUDENTE	25		BIBLIOCARD	RMB-O2	2018/01/08	2019/01/08	0
S	STUDENTE	25		PASSCARD	RMB-V1	2018/01/10	2019/01/10	10
S	STUDENTE	25		BIBLIOCARD	RMB-R3	2018/01/04	2019/01/04	0
S	STUDENTE	25		PASSCARD	RMB-U1	2018/01/17	2019/01/17	0
S	STUDENTE	25		PASSCARD	RMB-A3	2018/01/23	2019/01/23	1
S	STUDENTE	25		PASSCARD	RMB-Q1	2018/01/23	2019/01/23	2
S	STUDENTE	25		PASSCARD	RMB-R2	2018/01/20	2019/01/20	1
S	STUDENTE	25		PASSCARD	RMB-O2	2018/01/15	2019/01/15	3
S	STUDENTE	25		PASSCARD	RMB-I1	2018/01/09	2019/01/09	0
S	STUDENTE	25		PASSCARD	RMB-C1	2018/01/30	2019/01/30	0
S	STUDENTE	25	00012	BIBLIOCARD	RMB-E1	2018/01/19	2019/01/19	0
S	STUDENTE	25	00012	PASSCARD	RMB-D1	2018/01/04	2019/01/04	0
S	STUDENTE	25	00012	PASSCARD	RMB-E2	2018/01/16	2019/01/16	0
S	STUDENTE	25	00018	PASSCARD	RMB-M1	2018/01/17	2019/01/17	8
S	STUDENTE	25	00039	BIBLIOCARD	RMB-L1	2018/01/13	2018/12/16	0
S	STUDENTE	25	00040	PASSCARD	RMB-Q1	2018/01/20	2019/01/20	2
S	STUDENTE	25	00040	PASSCARD	RMB-O2	2018/01/15	2019/01/15	0
S	STUDENTE	25	00050	PASSCARD	RMB-Q2	2018/01/26	2018/11/16	0
S	STUDENTE	25	00100	PASSCARD	RMB-B1	2018/01/31	2019/01/31	3
S	STUDENTE	25	00118	PASSCARD	RMB-R2	2018/01/09	2019/01/09	0
S	STUDENTE	25	00118	PASSCARD	RMB-G1	2018/01/24	2019/01/24	0
S	STUDENTE	25	00121	BIBLIOCARD	RMB-O2	2018/01/03	2019/01/03	0
S	STUDENTE	25	00122	BIBLIOCARD	RMB-O2	2018/01/25	2018/02/18	2
S	STUDENTE	25	00125	PASSCARD	RMB-O1	2018/01/31	2019/01/31	3
S	STUDENTE	25	00125	PASSCARD	RMB-N1	2018/01/12	2019/01/12	1
S	STUDENTE	25	00125	PASSCARD	RMB-O1	2018/01/27	2019/01/27	0
S	STUDENTE	25	00126	PASSCARD	RMB-O1	2018/01/02	2019/01/02	1
S	STUDENTE	25	00126	PASSCARD	RMB-M1	2018/01/12	2019/01/12	1
S	STUDENTE	25	00128	PASSCARD	RMB-N1	2018/01/24	2019/01/24	1
S	STUDENTE	25	00128	BIBLIOCARD	RMB-N1	2018/01/31	2019/01/31	0
S	STUDENTE	25	00128	BIBLIOCARD	RMB-N1	2018/01/22	2019/01/22	8
S	STUDENTE	25	00128	BIBLIOCARD	RMB-N1	2018/01/03	2019/01/03	4
S	STUDENTE	25	00128	BIBLIOCARD	RMB-N1	2018/01/15	2019/01/15	2
S	STUDENTE	25	00128	BIBLIOCARD	RMB-N1	2018/01/31	2019/01/31	0
S	STUDENTE	25	00128	PASSCARD	RMB-N1	2018/01/14	2019/01/14	0
S	STUDENTE	25	00128	PASSCARD	RMB-N1	2018/01/19	2019/01/19	3
S	STUDENTE	25	00131	PASSCARD	RMB-G1	2018/01/08	2019/01/08	0
S	STUDENTE	25	00131	PASSCARD	RMB-E1	2018/01/03	2019/01/03	0
S	STUDENTE	25	00132	GOLDCARD	RMB-H3	2018/01/29	2019/01/29	0
S	STUDENTE	25	00132	PASSCARD	RMB-G2	2018/01/11	2019/01/11	3
S	STUDENTE	25	00132	BIBLIOCARD	RMB-H3	2018/01/25	2019/01/25	0
S	STUDENTE	25	00133	PASSCARD	RMB-H2	2018/01/18	2019/01/18	20
S	STUDENTE	25	00133	PASSCARD	RMB-L1	2018/01/22	2019/01/22	6
S	STUDENTE	25	00133	PASSCARD	RMB-H1	2018/01/04	2019/01/04	1
S	STUDENTE	25	00134	PASSCARD	RMB-N1	2018/01/27	2019/01/27	1
S	STUDENTE	25	00134	BIBLIOCARD	RMB-N1	2018/01/04	2019/01/04	0
S	STUDENTE	25	00135	PASSCARD	RMB-S1	2018/01/19	2019/01/19	0
S	STUDENTE	25	00135	PASSCARD	RMB-D1	2018/01/08	2019/01/08	0
S	STUDENTE	25	00136	BIBLIOCARD	RMB-Q1	2018/01/11	2019/01/11	1
S	STUDENTE	25	00137	PASSCARD	RMB-E1	2018/01/05	2019/01/05	0
S	STUDENTE	25	00137	PASSCARD	RMB-D1	2018/01/12	2019/01/12	0
S	STUDENTE	25	00137	BIBLIOCARD	RMB-WA	2018/01/19	2019/01/19	0
S	STUDENTE	25	00137	PASSCARD	RMB-E2	2018/01/18	2019/01/18	0
S	STUDENTE	25	00137	PASSCARD	RMB-D1	2018/01/24	2019/01/24	0
S	STUDENTE	25	00137	BIBLIOCARD	RMB-D1	2018/01/18	2019/01/18	0
S	STUDENTE	25	00137	PASSCARD	RMB-D1	2018/01/29	2019/01/29	3
S	STUDENTE	25	00137	PASSCARD	RMB-E1	2018/01/05	2019/01/05	0
S	STUDENTE	25	00138	PASSCARD	RMB-D1	2018/01/02	2019/01/02	0
S	STUDENTE	25	00138	PASSCARD	RMB-D1	2018/01/08	2019/01/08	0
S	STUDENTE	25	00139	PASSCARD	RMB-D1	2018/01/10	2019/01/10	0
S	STUDENTE	25	00139	PASSCARD	RMB-D1	2018/01/30	2019/01/30	0
S	STUDENTE	25	00139	PASSCARD	RMB-D1	2018/01/03	2019/01/03	0
S	STUDENTE	25	00139	PASSCARD	RMB-D1	2018/01/24	2019/01/24	0
S	STUDENTE	25	00139	BIBLIOCARD	RMB-D1	2018/01/31	2019/01/31	0
S	STUDENTE	25	00139	PASSCARD	RMB-A1	2018/01/15	2019/01/15	0
S	STUDENTE	25	00139	PASSCARD	RMB-I1	2018/01/26	2019/01/26	0
S	STUDENTE	25	00139	PASSCARD	RMB-D1	2018/01/10	2019/01/10	0
S	STUDENTE	25	00139	BIBLIOCARD	RMB-D1	2018/01/03	2019/01/03	0
S	STUDENTE	25	00139	PASSCARD	RMB-D1	2018/01/19	2019/01/19	0
S	STUDENTE	25	00139	PASSCARD	RMB-D1	2018/01/02	2019/01/02	1
S	STUDENTE	25	00139	PASSCARD	RMB-D1	2018/01/17	2019/01/17	0
S	STUDENTE	25	00141	PASSCARD	RMB-D1	2018/01/20	2019/01/20	0
S	STUDENTE	25	00142	BIBLIOCARD	RMB-E1	2018/01/02	2019/01/02	0
S	STUDENTE	25	00144	PASSCARD	RMB-M1	2018/01/30	2019/01/30	0
S	STUDENTE	25	00146	PASSCARD	RMB-Q1	2018/01/26	2019/01/26	0
S	STUDENTE	25	00146	PASSCARD	RMB-Q1	2018/01/19	2019/01/19	1
S	STUDENTE	25	00147	PASSCARD	RMB-A6	2018/01/10	2019/01/10	0
S	STUDENTE	25	00148	BIBLIOCARD	RMB-Q2	2018/01/17	2019/01/17	2
S	STUDENTE	25	00149	BIBLIOCARD	RMB-R2	2018/01/12	2019/01/12	1
S	STUDENTE	25	00151	BIBLIOCARD	RMB-R3	2018/01/12	2019/01/12	0
S	STUDENTE	25	00151	BIBLIOCARD	RMB-R1	2018/01/08	2019/01/08	3
S	STUDENTE	25	00151	BIBLIOCARD	RMB-R1	2018/01/11	2019/01/11	0
S	STUDENTE	25	00151	PASSCARD	RMB-R1	2018/01/28	2019/01/28	0
S	STUDENTE	25	00153	GRATISCARD	RMB-BR	2018/01/18	2019/01/18	15
S	STUDENTE	25	00153	PASSCARD	RMB-A3	2018/01/08	2019/01/08	0
S	STUDENTE	25	00153	PASSCARD	RMB-Q1	2018/01/16	2019/01/16	1
S	STUDENTE	25	00154	PASSCARD	RMB-E1	2018/01/15	2019/01/15	2
S	STUDENTE	25	00155	BIBLIOCARD	RMB-N1	2018/01/23	2019/01/23	0
S	STUDENTE	25	00155	PASSCARD	RMB-E1	2018/01/31	2019/01/31	0
S	STUDENTE	25	00155	PASSCARD	RMB-E1	2018/01/15	2019/01/15	0
S	STUDENTE	25	00156	PASSCARD	RMB-WA	2018/01/04	2019/01/04	2
S	STUDENTE	25	00158	BIBLIOCARD	RMB-E1	2018/01/26	2018/03/17	3
S	STUDENTE	25	00159	BIBLIOCARD	RMB-F1	2018/01/18	2019/01/18	1
S	STUDENTE	25	00163	PASSCARD	RMB-Q2	2018/01/18	2019/01/18	0
S	STUDENTE	25	00163	PASSCARD	RMB-R2	2018/01/23	2019/01/23	0
S	STUDENTE	25	00165	BIBLIOCARD	RMB-T1	2018/01/26	2019/01/26	0
S	STUDENTE	25	00165	PASSCARD	RMB-T1	2018/01/02	2019/01/02	0
S	STUDENTE	25	00165	BIBLIOCARD	RMB-Q1	2018/01/30	2019/01/30	0
S	STUDENTE	25	00165	PASSCARD	RMB-T1	2018/01/19	2019/01/19	0
S	STUDENTE	25	00166	PASSCARD	RMB-T2	2018/01/29	2019/01/29	0
S	STUDENTE	25	00166	BIBLIOCARD	RMB-T2	2018/01/30	2019/01/30	0
S	STUDENTE	25	00166	PASSCARD	RMB-Q1	2018/01/30	2019/01/30	2
S	STUDENTE	25	00166	BIBLIOCARD	RMB-T2	2018/01/18	2018/10/27	0
S	STUDENTE	25	00166	PASSCARD	RMB-U1	2018/01/24	2019/01/24	0
S	STUDENTE	25	00166	PASSCARD	RMB-M1	2018/01/30	2019/01/30	9
S	STUDENTE	25	00166	PASSCARD	RMB-T2	2018/01/17	2019/01/17	0
S	STUDENTE	25	00166	PASSCARD	RMB-U1	2018/01/30	2019/01/30	1
S	STUDENTE	25	00166	PASSCARD	RMB-T2	2018/01/15	2019/01/15	0
S	STUDENTE	25	00166	BIBLIOCARD	RMB-T2	2018/01/05	2019/01/05	1
S	STUDENTE	25	00166	BIBLIOCARD	RMB-Q2	2018/01/09	2019/01/09	0
S	STUDENTE	25	00167	PASSCARD	RMB-D1	2018/01/13	2019/01/13	0
S	STUDENTE	25	00168	BIBLIOCARD	RMB-T2	2018/01/03	2019/01/03	0
S	STUDENTE	25	00168	PASSCARD	RMB-U1	2018/01/27	2019/01/27	0
S	STUDENTE	25	00168	BIBLIOCARD	RMB-T2	2018/01/17	2019/01/17	0
S	STUDENTE	25	00168	PASSCARD	RMB-T1	2018/01/25	2019/01/25	2
S	STUDENTE	25	00168	PASSCARD	RMB-U1	2018/01/19	2019/01/19	4
S	STUDENTE	25	00169	PASSCARD	RMB-G1	2018/01/27	2019/01/27	6
S	STUDENTE	25	00169	PASSCARD	RMB-H1	2018/01/12	2019/01/12	2
S	STUDENTE	25	00169	PASSCARD	RMB-G1	2018/01/08	2019/01/08	0
S	STUDENTE	25	00169	PASSCARD	RMB-H1	2018/01/09	2019/01/09	0
S	STUDENTE	25	00169	PASSCARD	RMB-G1	2018/01/12	2019/01/12	1
S	STUDENTE	25	00171	PASSCARD	RMB-F2	2018/01/30	2019/01/30	0
S	STUDENTE	25	00172	PASSCARD	RMB-H1	2018/01/23	2019/01/23	0
S	STUDENTE	25	00172	BIBLIOCARD	RMB-G1	2018/01/08	2019/01/08	0
S	STUDENTE	25	00172	PASSCARD	RMB-F2	2018/01/12	2019/01/12	1
S	STUDENTE	25	00172	BIBLIOCARD	RMB-G1	2018/01/04	2019/01/04	2
S	STUDENTE	25	00172	PASSCARD	RMB-E1	2018/01/03	2019/01/03	0
S	STUDENTE	25	00175	PASSCARD	RMB-L1	2018/01/26	2019/01/26	1
S	STUDENTE	25	00175	BIBLIOCARD	RMB-L1	2018/01/23	2019/01/23	0
S	STUDENTE	25	00175	PASSCARD	RMB-N1	2018/01/05	2019/01/05	0
S	STUDENTE	25	00176	PASSCARD	RMB-F1	2018/01/31	2019/01/31	0
S	STUDENTE	25	00176	BIBLIOCARD	RMB-F1	2018/01/26	2019/01/26	4
S	STUDENTE	25	00176	BIBLIOCARD	RMB-F1	2018/01/18	2019/01/18	1
S	STUDENTE	25	00176	PASSCARD	RMB-F1	2018/01/03	2019/01/03	0
S	STUDENTE	25	00176	PASSCARD	RMB-F1	2018/01/02	2019/01/02	0
S	STUDENTE	25	00176	BIBLIOCARD	RMB-F1	2018/01/16	2019/01/16	0
S	STUDENTE	25	00176	PASSCARD	RMB-F1	2018/01/03	2019/01/03	0
S	STUDENTE	25	00177	BIBLIOCARD	RMB-BR	2018/01/03	2019/01/03	6
S	STUDENTE	25	00177	BIBLIOCARD	RMB-R3	2018/01/17	2019/01/17	0
S	STUDENTE	25	00178	BIBLIOCARD	RMB-L1	2018/01/03	2019/01/03	0
S	STUDENTE	25	00183	PASSCARD	RMB-I1	2018/01/09	2019/01/09	14
S	STUDENTE	25	00184	PASSCARD	RMB-I1	2018/01/04	2019/01/04	0
S	STUDENTE	25	00185	PASSCARD	RMB-A1	2018/01/10	2019/01/10	4
S	STUDENTE	25	00185	PASSCARD	RMB-A1	2018/01/25	2019/01/25	1
S	STUDENTE	25	00185	PASSCARD	RMB-C1	2018/01/09	2019/01/09	0
S	STUDENTE	25	00185	BIBLIOCARD	RMB-C1	2018/01/31	2019/01/31	7
S	STUDENTE	25	00185	PASSCARD	RMB-B1	2018/01/12	2019/01/12	1
S	STUDENTE	25	00186	PASSCARD	RMB-R3	2018/01/20	2019/01/20	0
S	STUDENTE	25	00186	PASSCARD	RMB-BR	2018/01/15	2019/01/15	0
S	STUDENTE	25	00188	PASSCARD	RMB-A1	2018/01/12	2019/01/12	0
S	STUDENTE	25	00188	PASSCARD	RMB-V1	2018/01/10	2019/01/10	5
S	STUDENTE	25	00189	PASSCARD	RMB-U1	2018/01/29	2019/01/29	0
S	STUDENTE	25	00189	PASSCARD	RMB-B3	2018/01/25	2019/01/25	0
S	STUDENTE	25	00191	PASSCARD	RMB-B3	2018/01/24	2019/01/24	0
S	STUDENTE	25	00192	PASSCARD	RMB-C1	2018/01/17	2019/01/17	0
S	STUDENTE	25	00192	BIBLIOCARD	RMB-B1	2018/01/04	2019/01/04	6
S	STUDENTE	25	00195	PASSCARD	RMB-S1	2018/01/25	2019/01/25	2
S	STUDENTE	25	00195	PASSCARD	RMB-T1	2018/01/17	2019/01/17	0
S	STUDENTE	25	00195	PASSCARD	RMB-S1	2018/01/23	2019/01/23	2
S	STUDENTE	25	00195	PASSCARD	RMB-B3	2018/01/12	2019/01/12	0
S	STUDENTE	25	00195	BIBLIOCARD	RMB-R2	2018/01/25	2019/01/25	0
S	STUDENTE	25	00196	PASSCARD	RMB-B3	2018/01/26	2019/01/26	1
S	STUDENTE	25	00197	BIBLIOCARD	RMB-A3	2018/01/02	2019/01/02	14
S	STUDENTE	25	00198	PASSCARD	RMB-A1	2018/01/17	2019/01/17	0
S	STUDENTE	25	00198	PASSCARD	RMB-A1	2018/01/10	2019/01/10	0
S	STUDENTE	25	00199	PASSCARD	RMB-A1	2018/01/15	2019/01/15	0
S	STUDENTE	25	00199	BIBLIOCARD	RMB-A1	2018/01/16	2019/01/16	0
S	STUDENTE	25	00199	PASSCARD	RMB-A6	2018/01/02	2019/01/02	0
S	STUDENTE	25	00199	PASSCARD	RMB-B1	2018/01/12	2019/01/12	0
S	STUDENTE	25	01010	BIBLIOCARD	RMB-T2	2018/01/17	2019/01/17	0
S	STUDENTE	25	23030	PASSCARD	RMB-E1	2018/01/11	2019/01/11	0
S	STUDENTE	25	50018	BIBLIOCARD	RMB-C1	2018/01/20	2018/09/13	0
S	STUDENTE	25	63065	GRATISCARD	RMB-I1	2018/01/30	2019/01/28	3
S	STUDENTE	26		PASSCARD	RMB-R3	2018/01/09	2019/01/09	0
S	STUDENTE	26		PASSCARD	RMB-N1	2018/01/02	2019/01/02	0
S	STUDENTE	26		PASSCARD	RMB-H1	2018/01/25	2019/01/25	0
S	STUDENTE	26	00010	PASSCARD	RMB-E2	2018/01/12	2019/01/12	0
S	STUDENTE	26	00012	PASSCARD	RMB-D1	2018/01/02	2019/01/02	0
S	STUDENTE	26	00013	PASSCARD	RMB-F1	2018/01/05	2019/01/05	0
S	STUDENTE	26	00031	BIBLIOCARD	RMB-C1	2018/01/30	2019/01/30	2
S	STUDENTE	26	00042	PASSCARD	RMB-A1	2018/01/29	2019/01/29	3
S	STUDENTE	26	00054	BIBLIOCARD	RMB-O2	2018/01/12	2019/01/12	0
